"","Name","Link"
"2102","Wilhelmina-Dok","http://www.tripadvisor.com/Restaurant_Review-g188590-d753171-Reviews-Wilhelmina_Dok-Amsterdam_North_Holland_Province.html"
"2103","Restaurant Habsburg","http://www.tripadvisor.com/Restaurant_Review-g188590-d2001192-Reviews-Restaurant_Habsburg-Amsterdam_North_Holland_Province.html"
"2104","Mevlana Saray","http://www.tripadvisor.com/Restaurant_Review-g188590-d753183-Reviews-Mevlana_Saray-Amsterdam_North_Holland_Province.html"
"2105","Java Chinese-Indonesian Restaurant","http://www.tripadvisor.com/Restaurant_Review-g188590-d4771914-Reviews-Java_Chinese_Indonesian_Restaurant-Amsterdam_North_Holland_Province.html"
"2106","Atlas","http://www.tripadvisor.com/Restaurant_Review-g188590-d753196-Reviews-Atlas-Amsterdam_North_Holland_Province.html"
"2107","Alchemist Garden","http://www.tripadvisor.com/Restaurant_Review-g188590-d5773039-Reviews-Alchemist_Garden-Amsterdam_North_Holland_Province.html"
"2108","Restaurant MuGen","http://www.tripadvisor.com/Restaurant_Review-g188590-d4311803-Reviews-Restaurant_MuGen-Amsterdam_North_Holland_Province.html"
"2109","De Hapjeshoek","http://www.tripadvisor.com/Restaurant_Review-g188590-d1104331-Reviews-De_Hapjeshoek-Amsterdam_North_Holland_Province.html"
"2110","Ikea Amsterdam Z.O.","http://www.tripadvisor.com/Restaurant_Review-g188590-d746777-Reviews-Ikea_Amsterdam_Z_O-Amsterdam_North_Holland_Province.html"
"2111","Broodjeszaak de Nieuwe Rai","http://www.tripadvisor.com/Restaurant_Review-g188590-d6616945-Reviews-Broodjeszaak_de_Nieuwe_Rai-Amsterdam_North_Holland_Province.html"
"2112","Braziliaans Grill Restaurant Rodizio.nl","http://www.tripadvisor.com/Restaurant_Review-g188590-d2173139-Reviews-Braziliaans_Grill_Restaurant_Rodizio_nl-Amsterdam_North_Holland_Province.html"
"2113","Cone Bar","http://www.tripadvisor.com/Restaurant_Review-g188590-d4971948-Reviews-Cone_Bar-Amsterdam_North_Holland_Province.html"
"2114","La Buleria","http://www.tripadvisor.com/Restaurant_Review-g188590-d7083402-Reviews-La_Buleria-Amsterdam_North_Holland_Province.html"
"2115","Alal Food","http://www.tripadvisor.com/Restaurant_Review-g188590-d4587157-Reviews-Alal_Food-Amsterdam_North_Holland_Province.html"
"2116","Cafe Stigter","http://www.tripadvisor.com/Restaurant_Review-g188590-d3181749-Reviews-Cafe_Stigter-Amsterdam_North_Holland_Province.html"
"2117","The Views","http://www.tripadvisor.com/Restaurant_Review-g188590-d3953078-Reviews-The_Views-Amsterdam_North_Holland_Province.html"
"2118","Restaurant Oranjekade","http://www.tripadvisor.com/Restaurant_Review-g188590-d6600001-Reviews-Restaurant_Oranjekade-Amsterdam_North_Holland_Province.html"
"2119","Ciro 1939","http://www.tripadvisor.com/Restaurant_Review-g188590-d2183847-Reviews-Ciro_1939-Amsterdam_North_Holland_Province.html"
"2120","Stock","http://www.tripadvisor.com/Restaurant_Review-g188590-d7618686-Reviews-Stock-Amsterdam_North_Holland_Province.html"
"2121","Grand Cafe Mynt","http://www.tripadvisor.com/Restaurant_Review-g188590-d2462358-Reviews-Grand_Cafe_Mynt-Amsterdam_North_Holland_Province.html"
"2122","Brasserie Restaurant Rubens Place","http://www.tripadvisor.com/Restaurant_Review-g188590-d4504863-Reviews-Brasserie_Restaurant_Rubens_Place-Amsterdam_North_Holland_Province.html"
"2123","Restaurant B-eat","http://www.tripadvisor.com/Restaurant_Review-g188590-d4581762-Reviews-Restaurant_B_eat-Amsterdam_North_Holland_Province.html"
"2124","Baan Pong","http://www.tripadvisor.com/Restaurant_Review-g188590-d753280-Reviews-Baan_Pong-Amsterdam_North_Holland_Province.html"
"2125","Toros","http://www.tripadvisor.com/Restaurant_Review-g188590-d3691786-Reviews-Toros-Amsterdam_North_Holland_Province.html"
"2126","Extra","http://www.tripadvisor.com/Restaurant_Review-g188590-d753138-Reviews-Extra-Amsterdam_North_Holland_Province.html"
"2127","Shiki, Japanese Restaurant","http://www.tripadvisor.com/Restaurant_Review-g188590-d4550792-Reviews-Shiki_Japanese_Restaurant-Amsterdam_North_Holland_Province.html"
"2128","Grandpa's Bistro","http://www.tripadvisor.com/Restaurant_Review-g188590-d3967140-Reviews-Grandpa_s_Bistro-Amsterdam_North_Holland_Province.html"
"2129","Bistro Zuid","http://www.tripadvisor.com/Restaurant_Review-g188590-d6468856-Reviews-Bistro_Zuid-Amsterdam_North_Holland_Province.html"
"2130","Cafe 't Ceintuurtje","http://www.tripadvisor.com/Restaurant_Review-g188590-d7938134-Reviews-Cafe_t_Ceintuurtje-Amsterdam_North_Holland_Province.html"
"2131","Bistro Zuid","http://www.tripadvisor.com/Restaurant_Review-g188590-d6468856-Reviews-Bistro_Zuid-Amsterdam_North_Holland_Province.html"
"2132","Cafe 't Ceintuurtje","http://www.tripadvisor.com/Restaurant_Review-g188590-d7938134-Reviews-Cafe_t_Ceintuurtje-Amsterdam_North_Holland_Province.html"
"2133","Bon Bon","http://www.tripadvisor.com/Restaurant_Review-g188590-d753298-Reviews-Bon_Bon-Amsterdam_North_Holland_Province.html"
"2134","Bella Fruta","http://www.tripadvisor.com/Restaurant_Review-g188590-d6681524-Reviews-Bella_Fruta-Amsterdam_North_Holland_Province.html"
"2135","Pizzeria La Traviata","http://www.tripadvisor.com/Restaurant_Review-g188590-d2026898-Reviews-Pizzeria_La_Traviata-Amsterdam_North_Holland_Province.html"
"2136","Pizza Pazzani","http://www.tripadvisor.com/Restaurant_Review-g188590-d4794606-Reviews-Pizza_Pazzani-Amsterdam_North_Holland_Province.html"
"2137","Du Cap amsterdam","http://www.tripadvisor.com/Restaurant_Review-g188590-d4603806-Reviews-Du_Cap_amsterdam-Amsterdam_North_Holland_Province.html"
"2138","Brasserie 't Plein","http://www.tripadvisor.com/Restaurant_Review-g188590-d2427173-Reviews-Brasserie_t_Plein-Amsterdam_North_Holland_Province.html"
"2139","Casa Italiana","http://www.tripadvisor.com/Restaurant_Review-g188590-d6878507-Reviews-Casa_Italiana-Amsterdam_North_Holland_Province.html"
"2140","Asian Caribbean","http://www.tripadvisor.com/Restaurant_Review-g188590-d753081-Reviews-Asian_Caribbean-Amsterdam_North_Holland_Province.html"
"2141","Asian Plaza","http://www.tripadvisor.com/Restaurant_Review-g188590-d6536992-Reviews-Asian_Plaza-Amsterdam_North_Holland_Province.html"
"2142","Restaurant casa maria","http://www.tripadvisor.com/Restaurant_Review-g188590-d4789700-Reviews-Restaurant_casa_maria-Amsterdam_North_Holland_Province.html"
"2143","Westerliefde","http://www.tripadvisor.com/Restaurant_Review-g188590-d1113830-Reviews-Westerliefde-Amsterdam_North_Holland_Province.html"
"2144","Fachade","http://www.tripadvisor.com/Restaurant_Review-g188590-d3915767-Reviews-Fachade-Amsterdam_North_Holland_Province.html"
"2145","Chiaro","http://www.tripadvisor.com/Restaurant_Review-g188590-d2625513-Reviews-Chiaro-Amsterdam_North_Holland_Province.html"
"2146","Dutch Kitchen","http://www.tripadvisor.com/Restaurant_Review-g188590-d2406082-Reviews-Dutch_Kitchen-Amsterdam_North_Holland_Province.html"
"2147","Siempre","http://www.tripadvisor.com/Restaurant_Review-g188590-d697018-Reviews-Siempre-Amsterdam_North_Holland_Province.html"
"2148","Cafe Zwart","http://www.tripadvisor.com/Restaurant_Review-g188590-d2410345-Reviews-Cafe_Zwart-Amsterdam_North_Holland_Province.html"
"2149","Aron","http://www.tripadvisor.com/Restaurant_Review-g188590-d753195-Reviews-Aron-Amsterdam_North_Holland_Province.html"
"2150","Diep","http://www.tripadvisor.com/Restaurant_Review-g188590-d696925-Reviews-Diep-Amsterdam_North_Holland_Province.html"
"2151","Mena Gringo Restaurant","http://www.tripadvisor.com/Restaurant_Review-g188590-d1574383-Reviews-Mena_Gringo_Restaurant-Amsterdam_North_Holland_Province.html"
"2152","Absolute Taste","http://www.tripadvisor.com/Restaurant_Review-g188590-d7363025-Reviews-Absolute_Taste-Amsterdam_North_Holland_Province.html"
"2153","Gespot","http://www.tripadvisor.com/Restaurant_Review-g188590-d3694338-Reviews-Gespot-Amsterdam_North_Holland_Province.html"
"2154","Kings Sushi","http://www.tripadvisor.com/Restaurant_Review-g188590-d7368570-Reviews-Kings_Sushi-Amsterdam_North_Holland_Province.html"
"2155","Banco-Solo","http://www.tripadvisor.com/Restaurant_Review-g188590-d753088-Reviews-Banco_Solo-Amsterdam_North_Holland_Province.html"
"2156","Issa","http://www.tripadvisor.com/Restaurant_Review-g188590-d1117095-Reviews-Issa-Amsterdam_North_Holland_Province.html"
"2157","Osaka","http://www.tripadvisor.com/Restaurant_Review-g188590-d3446277-Reviews-Osaka-Amsterdam_North_Holland_Province.html"
"2158","Smits koffiehuis","http://www.tripadvisor.com/Restaurant_Review-g188590-d3589107-Reviews-Smits_koffiehuis-Amsterdam_North_Holland_Province.html"
"2159","Mehtap","http://www.tripadvisor.com/Restaurant_Review-g188590-d1402255-Reviews-Mehtap-Amsterdam_North_Holland_Province.html"
"2160","Samba Kitchen Churrascaria rodizio","http://www.tripadvisor.com/Restaurant_Review-g188590-d1971828-Reviews-Samba_Kitchen_Churrascaria_rodizio-Amsterdam_North_Holland_Province.html"
"2161","Sputino Ristorante Pizzeria","http://www.tripadvisor.com/Restaurant_Review-g188590-d4112701-Reviews-Sputino_Ristorante_Pizzeria-Amsterdam_North_Holland_Province.html"
"2162","kagetsu","http://www.tripadvisor.com/Restaurant_Review-g188590-d796835-Reviews-Kagetsu-Amsterdam_North_Holland_Province.html"
"2163","Chinese boot","http://www.tripadvisor.com/Restaurant_Review-g188590-d1127884-Reviews-Chinese_boot-Amsterdam_North_Holland_Province.html"
"2164","Riso e Parmigiano","http://www.tripadvisor.com/Restaurant_Review-g188590-d7819949-Reviews-Riso_e_Parmigiano-Amsterdam_North_Holland_Province.html"
"2165","Sinners in Heaven","http://www.tripadvisor.com/Restaurant_Review-g188590-d697019-Reviews-Sinners_in_Heaven-Amsterdam_North_Holland_Province.html"
"2166","Miranda Paviljoen","http://www.tripadvisor.com/Restaurant_Review-g188590-d2222083-Reviews-Miranda_Paviljoen-Amsterdam_North_Holland_Province.html"
"2167","shisha","http://www.tripadvisor.com/Restaurant_Review-g188590-d6690697-Reviews-Shisha-Amsterdam_North_Holland_Province.html"
"2168","Rabgol I","http://www.tripadvisor.com/Restaurant_Review-g188590-d6856151-Reviews-Rabgol_I-Amsterdam_North_Holland_Province.html"
"2169","The Lobster House","http://www.tripadvisor.com/Restaurant_Review-g188590-d4411733-Reviews-The_Lobster_House-Amsterdam_North_Holland_Province.html"
"2170","Lunchroom Het Houten Huisje","http://www.tripadvisor.com/Restaurant_Review-g188590-d4932708-Reviews-Lunchroom_Het_Houten_Huisje-Amsterdam_North_Holland_Province.html"
"2171","ristorante italano maria","http://www.tripadvisor.com/Restaurant_Review-g188590-d5585171-Reviews-Ristorante_italano_maria-Amsterdam_North_Holland_Province.html"
"2172","Basak","http://www.tripadvisor.com/Restaurant_Review-g188590-d753285-Reviews-Basak-Amsterdam_North_Holland_Province.html"
"2173","Magritte","http://www.tripadvisor.com/Restaurant_Review-g188590-d2687533-Reviews-Magritte-Amsterdam_North_Holland_Province.html"
"2174","Clubhouse Old Course","http://www.tripadvisor.com/Restaurant_Review-g188590-d7761527-Reviews-Clubhouse_Old_Course-Amsterdam_North_Holland_Province.html"
"2175","Eetcafe Angelo","http://www.tripadvisor.com/Restaurant_Review-g188590-d7607615-Reviews-Eetcafe_Angelo-Amsterdam_North_Holland_Province.html"
"2176","Fresh2Go","http://www.tripadvisor.com/Restaurant_Review-g188590-d7771278-Reviews-Fresh2Go-Amsterdam_North_Holland_Province.html"
"2177","Restaurant Oscars","http://www.tripadvisor.com/Restaurant_Review-g188590-d7928491-Reviews-Restaurant_Oscars-Amsterdam_North_Holland_Province.html"
"2178","Kelly's","http://www.tripadvisor.com/Restaurant_Review-g188590-d746780-Reviews-Kelly_s-Amsterdam_North_Holland_Province.html"
"2179","Cafe Bax","http://www.tripadvisor.com/Restaurant_Review-g188590-d7215515-Reviews-Cafe_Bax-Amsterdam_North_Holland_Province.html"
"2180","SanGEORGE","http://www.tripadvisor.com/Restaurant_Review-g188590-d8325045-Reviews-SanGEORGE-Amsterdam_North_Holland_Province.html"
"2181","Rain","http://www.tripadvisor.com/Restaurant_Review-g188590-d696995-Reviews-Rain-Amsterdam_North_Holland_Province.html"
"2182","Hasekura","http://www.tripadvisor.com/Restaurant_Review-g188590-d1849624-Reviews-Hasekura-Amsterdam_North_Holland_Province.html"
"2183","Destra del Ponte","http://www.tripadvisor.com/Restaurant_Review-g188590-d4782366-Reviews-Destra_del_Ponte-Amsterdam_North_Holland_Province.html"
"2184","Oriental Restaurant Ruby","http://www.tripadvisor.com/Restaurant_Review-g188590-d7779272-Reviews-Oriental_Restaurant_Ruby-Amsterdam_North_Holland_Province.html"
"2185","De Passage","http://www.tripadvisor.com/Restaurant_Review-g188590-d4002152-Reviews-De_Passage-Amsterdam_North_Holland_Province.html"
"2186","Bella Vita","http://www.tripadvisor.com/Restaurant_Review-g188590-d753272-Reviews-Bella_Vita-Amsterdam_North_Holland_Province.html"
"2187","Mesken","http://www.tripadvisor.com/Restaurant_Review-g188590-d2081279-Reviews-Mesken-Amsterdam_North_Holland_Province.html"
"2188","Kushitei","http://www.tripadvisor.com/Restaurant_Review-g188590-d753240-Reviews-Kushitei-Amsterdam_North_Holland_Province.html"
"2189","Griek's Restaurant Athene","http://www.tripadvisor.com/Restaurant_Review-g188590-d3967258-Reviews-Griek_s_Restaurant_Athene-Amsterdam_North_Holland_Province.html"
"2190","Neetu da Dhaba","http://www.tripadvisor.com/Restaurant_Review-g188590-d753211-Reviews-Neetu_da_Dhaba-Amsterdam_North_Holland_Province.html"
"2191","Tom Yam","http://www.tripadvisor.com/Restaurant_Review-g188590-d1114179-Reviews-Tom_Yam-Amsterdam_North_Holland_Province.html"
"2192","Ristorante Collina","http://www.tripadvisor.com/Restaurant_Review-g188590-d1177115-Reviews-Ristorante_Collina-Amsterdam_North_Holland_Province.html"
"2193","Cafe Paerz","http://www.tripadvisor.com/Restaurant_Review-g188590-d4040111-Reviews-Cafe_Paerz-Amsterdam_North_Holland_Province.html"
"2194","Verse Pannekoeken en poffertjes","http://www.tripadvisor.com/Restaurant_Review-g188590-d4546451-Reviews-Verse_Pannekoeken_en_poffertjes-Amsterdam_North_Holland_Province.html"
"2195","Ziggys","http://www.tripadvisor.com/Restaurant_Review-g188590-d6857652-Reviews-Ziggys-Amsterdam_North_Holland_Province.html"
"2196","Cafe Emmelot","http://www.tripadvisor.com/Restaurant_Review-g188590-d6212841-Reviews-Cafe_Emmelot-Amsterdam_North_Holland_Province.html"
"2197","De Badcuyp","http://www.tripadvisor.com/Restaurant_Review-g188590-d3511734-Reviews-De_Badcuyp-Amsterdam_North_Holland_Province.html"
"2198","Urban village","http://www.tripadvisor.com/Restaurant_Review-g188590-d3822819-Reviews-Urban_village-Amsterdam_North_Holland_Province.html"
"2199","Sono","http://www.tripadvisor.com/Restaurant_Review-g188590-d7706029-Reviews-Sono-Amsterdam_North_Holland_Province.html"
"2200","Bredero","http://www.tripadvisor.com/Restaurant_Review-g188590-d753113-Reviews-Bredero-Amsterdam_North_Holland_Province.html"
"2201","Cafe Bos","http://www.tripadvisor.com/Restaurant_Review-g188590-d3591150-Reviews-Cafe_Bos-Amsterdam_North_Holland_Province.html"
"2202","Djanoko","http://www.tripadvisor.com/Restaurant_Review-g188590-d3606562-Reviews-Djanoko-Amsterdam_North_Holland_Province.html"
"2203","Mogil Indian Restaurant","http://www.tripadvisor.com/Restaurant_Review-g188590-d1788087-Reviews-Mogil_Indian_Restaurant-Amsterdam_North_Holland_Province.html"
"2204","Brasserie Boven","http://www.tripadvisor.com/Restaurant_Review-g188590-d1576810-Reviews-Brasserie_Boven-Amsterdam_North_Holland_Province.html"
"2205","Middle East","http://www.tripadvisor.com/Restaurant_Review-g188590-d5892852-Reviews-Middle_East-Amsterdam_North_Holland_Province.html"
"2206","Twee Cheetahs Restaurant, Amsterdam Zoo","http://www.tripadvisor.com/Restaurant_Review-g188590-d4760408-Reviews-Twee_Cheetahs_Restaurant_Amsterdam_Zoo-Amsterdam_North_Holland_Province.html"
"2207","Vis en Friet Amsterdam","http://www.tripadvisor.com/Restaurant_Review-g188590-d4044664-Reviews-Vis_en_Friet_Amsterdam-Amsterdam_North_Holland_Province.html"
"2208","Restaurant Canaletto","http://www.tripadvisor.com/Restaurant_Review-g188590-d7398458-Reviews-Restaurant_Canaletto-Amsterdam_North_Holland_Province.html"
"2209","Yuki Amsterdam","http://www.tripadvisor.com/Restaurant_Review-g188590-d7224015-Reviews-Yuki_Amsterdam-Amsterdam_North_Holland_Province.html"
"2210","Guadalupe","http://www.tripadvisor.com/Restaurant_Review-g188590-d802949-Reviews-Guadalupe-Amsterdam_North_Holland_Province.html"
"2211","Cafe 't Lieverdje","http://www.tripadvisor.com/Restaurant_Review-g188590-d2415531-Reviews-Cafe_t_Lieverdje-Amsterdam_North_Holland_Province.html"
"2212","Grand Cafe Cinetone","http://www.tripadvisor.com/Restaurant_Review-g188590-d7934716-Reviews-Grand_Cafe_Cinetone-Amsterdam_North_Holland_Province.html"
"2213","San Giovanni","http://www.tripadvisor.com/Restaurant_Review-g188590-d2660790-Reviews-San_Giovanni-Amsterdam_North_Holland_Province.html"
"2214","Hong Kee","http://www.tripadvisor.com/Restaurant_Review-g188590-d7397930-Reviews-Hong_Kee-Amsterdam_North_Holland_Province.html"
"2215","Mykonos","http://www.tripadvisor.com/Restaurant_Review-g188590-d1232393-Reviews-Mykonos-Amsterdam_North_Holland_Province.html"
"2216","La Madonnina","http://www.tripadvisor.com/Restaurant_Review-g188590-d1510370-Reviews-La_Madonnina-Amsterdam_North_Holland_Province.html"
"2217","+Bento","http://www.tripadvisor.com/Restaurant_Review-g188590-d4104681-Reviews-Bento-Amsterdam_North_Holland_Province.html"
"2218","Pakistan Restaurant","http://www.tripadvisor.com/Restaurant_Review-g188590-d5018140-Reviews-Pakistan_Restaurant-Amsterdam_North_Holland_Province.html"
"2219","Restaurant Come Back","http://www.tripadvisor.com/Restaurant_Review-g188590-d2039325-Reviews-Restaurant_Come_Back-Amsterdam_North_Holland_Province.html"
"2220","Maurya Indian Restaurant","http://www.tripadvisor.com/Restaurant_Review-g188590-d696972-Reviews-Maurya_Indian_Restaurant-Amsterdam_North_Holland_Province.html"
"2221","Dim Sum Court","http://www.tripadvisor.com/Restaurant_Review-g188590-d696926-Reviews-Dim_Sum_Court-Amsterdam_North_Holland_Province.html"
"2222","Taco Mundo Amsterdam Oud Zuid","http://www.tripadvisor.com/Restaurant_Review-g188590-d6536958-Reviews-Taco_Mundo_Amsterdam_Oud_Zuid-Amsterdam_North_Holland_Province.html"
"2223","Pizzeria Steakhouse","http://www.tripadvisor.com/Restaurant_Review-g188590-d1835774-Reviews-Pizzeria_Steakhouse-Amsterdam_North_Holland_Province.html"
"2224","De Duivel","http://www.tripadvisor.com/Restaurant_Review-g188590-d806069-Reviews-De_Duivel-Amsterdam_North_Holland_Province.html"
"2225","Casa Pino","http://www.tripadvisor.com/Restaurant_Review-g188590-d6960406-Reviews-Casa_Pino-Amsterdam_North_Holland_Province.html"
"2226","Grand Cafe 3&20","http://www.tripadvisor.com/Restaurant_Review-g188590-d3975181-Reviews-Grand_Cafe_3_20-Amsterdam_North_Holland_Province.html"
